state,date,cases_cumulative,deaths_cumulative,cases_perday,deaths_perday,population,cases per 100K,deaths per 100K,Postal Code,fips
Oregon,2020-06-03,4399,159,61,2,4217737,104.2976364,3.769794086,PA,42
Oregon,2020-06-04,4475,159,76,0,4217737,106.0995505,3.769794086,PA,42
Oregon,2020-06-05,4585,161,110,2,4217737,108.7075842,3.81721288,PA,42
Oregon,2020-06-06,4672,163,87,2,4217737,110.7703017,3.864631673,PA,42
Oregon,2020-06-07,4809,164,137,1,4217737,114.0184891,3.88834107,PA,42
Oregon,2020-06-08,4927,164,118,0,4217737,116.8161979,3.88834107,PA,42
Oregon,2020-06-09,5027,169,100,5,4217737,119.1871376,4.006888054,PA,42
Oregon,2020-06-10,5099,169,72,0,4217737,120.8942141,4.006888054,PA,42
Oregon,2020-06-11,5252,171,153,2,4217737,124.5217518,4.054306847,PA,42
Oregon,2020-06-12,5388,174,136,3,4217737,127.7462298,4.125435038,PA,42
Oregon,2020-06-13,5543,175,155,1,4217737,131.4211863,4.149144435,PA,42
Oregon,2020-06-14,5644,176,101,1,4217737,133.8158354,4.172853831,PA,42
Oregon,2020-06-15,5831,180,187,4,4217737,138.2494926,4.267691418,PA,42
Oregon,2020-06-16,6111,182,280,2,4217737,144.8881237,4.315110212,PA,42
Oregon,2020-06-17,6235,183,124,1,4217737,147.8280889,4.338819609,PA,42
Oregon,2020-06-18,6390,187,155,4,4217737,151.5030454,4.433657196,PA,42
Oregon,2020-06-19,6592,188,202,1,4217737,156.2923435,4.457366593,PA,42
Oregon,2020-06-20,6682,188,90,0,4217737,158.4261892,4.457366593,PA,42
Oregon,2020-06-21,6945,190,263,2,4217737,164.6617606,4.504785386,PA,42
Oregon,2020-06-22,7115,192,170,2,4217737,168.692358,4.55220418,PA,42
Oregon,2020-06-23,7317,192,202,0,4217737,173.4816562,4.55220418,PA,42
Oregon,2020-06-24,7462,195,145,3,4217737,176.9195187,4.62333237,PA,42
Oregon,2020-06-25,7605,199,143,4,4217737,180.3099624,4.718169957,PA,42
Oregon,2020-06-26,8008,204,403,5,4217737,189.8648493,4.836716941,PA,42
Oregon,2020-06-27,8110,204,102,0,4217737,192.2832078,4.836716941,PA,42
Oregon,2020-06-28,8348,204,238,0,4217737,197.9260442,4.836716941,PA,42
Oregon,2020-06-29,8509,207,161,3,4217737,201.7432571,4.907845131,PA,42
Oregon,2020-06-30,8695,210,186,3,4217737,206.1532049,4.978973321,PA,42
Oregon,2020-07-01,9019,211,324,1,4217737,213.8350495,5.002682718,PA,42
Oregon,2020-07-02,9344,212,325,1,4217737,221.5406034,5.026392115,PA,42
Oregon,2020-07-03,9643,215,299,3,4217737,228.629713,5.097520305,PA,42
Oregon,2020-07-04,9937,216,294,1,4217737,235.6002757,5.121229702,PA,42
Oregon,2020-07-05,10237,218,300,2,4217737,242.7130947,5.168648496,PA,42
Oregon,2020-07-06,10413,218,176,0,4217737,246.8859486,5.168648496,PA,42
Oregon,2020-07-07,10654,224,241,6,4217737,252.5999132,5.310904876,PA,42
Oregon,2020-07-08,10872,228,218,4,4217737,257.7685617,5.405742463,PA,42
Oregon,2020-07-09,11247,233,375,5,4217737,266.6595855,5.524289447,PA,42
Oregon,2020-07-10,11501,235,254,2,4217737,272.6817722,5.571708241,PA,42
Oregon,2020-07-11,11851,235,350,0,4217737,280.9800611,5.571708241,PA,42
Oregon,2020-07-12,12170,237,319,2,4217737,288.5433587,5.619127034,PA,42
Oregon,2020-07-13,12511,240,341,3,4217737,296.628263,5.690255225,PA,42
Oregon,2020-07-14,12834,247,323,7,4217737,304.2863981,5.856221002,PA,42
Oregon,2020-07-15,13129,249,295,2,4217737,311.2806702,5.903639795,PA,42
Oregon,2020-07-16,13541,252,412,3,4217737,321.0489416,5.974767986,PA,42
Oregon,2020-07-17,13842,256,301,4,4217737,328.1854701,6.069605573,PA,42
Oregon,2020-07-18,14231,259,389,3,4217737,337.4084254,6.140733763,PA,42
Oregon,2020-07-19,14586,262,355,3,4217737,345.8252613,6.211861953,PA,42
Oregon,2020-07-20,14907,264,321,2,4217737,353.4359776,6.259280747,PA,42
Oregon,2020-07-21,15257,272,350,8,4217737,361.7342665,6.448955921,PA,42
Oregon,2020-07-22,15436,274,179,2,4217737,365.9782485,6.496374715,PA,42
Oregon,2020-07-23,15765,277,329,3,4217737,373.7786401,6.567502905,PA,42
Oregon,2020-07-24,16172,285,407,8,4217737,383.4283645,6.757178079,PA,42
Oregon,2020-07-25,16492,286,320,1,4217737,391.0153715,6.780887476,PA,42
Oregon,2020-07-26,16764,291,272,5,4217737,397.4643274,6.89943446,PA,42
Oregon,2020-07-27,17122,289,358,-2,4217737,405.9522915,6.852015666,PA,42
Oregon,2020-07-28,17419,305,297,16,4217737,412.9939823,7.231366015,PA,42
Oregon,2020-07-29,17805,313,386,8,4217737,422.1458095,7.421041189,PA,42
Oregon,2020-07-30,18166,318,361,5,4217737,430.7049017,7.539588173,PA,42
Oregon,2020-07-31,18510,325,344,7,4217737,438.8609342,7.70555395,PA,42
Oregon,2020-08-01,18817,329,307,4,4217737,446.139719,7.800391537,PA,42
Oregon,2020-08-02,19097,331,280,2,4217737,452.7783501,7.847810331,PA,42
Oregon,2020-08-03,19395,334,298,3,4217737,459.8437503,7.918938521,PA,42
Oregon,2020-08-04,19700,336,305,2,4217737,467.0751163,7.966357314,PA,42
Oregon,2020-08-05,19979,342,279,6,4217737,473.690038,8.108613695,PA,42
Pennsylvania,2020-03-06,2,0,2,0,12801989,0.015622572,0,PA,42
Pennsylvania,2020-03-07,4,0,2,0,12801989,0.031245145,0,RI,44
Pennsylvania,2020-03-08,6,0,2,0,12801989,0.046867717,0,RI,44
Pennsylvania,2020-03-09,10,0,4,0,12801989,0.078112862,0,RI,44
Pennsylvania,2020-03-10,12,0,2,0,12801989,0.093735434,0,RI,44
Pennsylvania,2020-03-11,16,0,4,0,12801989,0.124980579,0,RI,44
Pennsylvania,2020-03-12,22,0,6,0,12801989,0.171848296,0,RI,44
Pennsylvania,2020-03-13,41,0,19,0,12801989,0.320262734,0,RI,44
Pennsylvania,2020-03-14,47,0,6,0,12801989,0.367130451,0,RI,44
Pennsylvania,2020-03-15,68,0,21,0,12801989,0.531167462,0,RI,44
Pennsylvania,2020-03-16,81,0,13,0,12801989,0.632714182,0,RI,44
Pennsylvania,2020-03-17,101,0,20,0,12801989,0.788939906,0,RI,44
Pennsylvania,2020-03-18,139,1,38,1,12801989,1.085768782,0.007811286,RI,44
Pennsylvania,2020-03-19,187,1,48,0,12801989,1.460710519,0.007811286,RI,44
Pennsylvania,2020-03-20,269,1,82,0,12801989,2.101235988,0.007811286,RI,44
Pennsylvania,2020-03-21,388,2,119,1,12801989,3.030779045,0.015622572,RI,44
Pennsylvania,2020-03-22,504,3,116,1,12801989,3.936888244,0.023433859,RI,44
Pennsylvania,2020-03-23,644,6,140,3,12801989,5.030468312,0.046867717,RI,44
Pennsylvania,2020-03-24,851,8,207,2,12801989,6.647404556,0.06249029,RI,44
Pennsylvania,2020-03-25,1151,12,300,4,12801989,8.990790415,0.093735434,RI,44
Pennsylvania,2020-03-26,1690,16,539,4,12801989,13.20107368,0.124980579,RI,44
Pennsylvania,2020-03-27,2217,23,527,7,12801989,17.3176215,0.179659583,RI,44
Pennsylvania,2020-03-28,2815,35,598,12,12801989,21.98877065,0.273395017,RI,44
Pennsylvania,2020-03-29,3441,40,626,5,12801989,26.87863581,0.312451448,RI,44
Pennsylvania,2020-03-30,4156,48,715,8,12801989,32.46370544,0.374941738,RI,44
Pennsylvania,2020-03-31,4997,72,841,24,12801989,39.03299714,0.562412606,RI,44
Pennsylvania,2020-04-01,5805,78,808,7,12801989,45.34451639,0.609280324,RI,44
Pennsylvania,2020-04-02,7021,91,1216,13,12801989,54.84304041,0.710827044,RI,44
Pennsylvania,2020-04-03,8420,102,1399,10,12801989,65.7710298,0.796751192,RI,44
Pennsylvania,2020-04-04,10110,140,1708,38,12801989,78.97210348,1.093580068,RI,44
Pennsylvania,2020-04-05,11590,159,1480,19,12801989,90.53280705,1.241994506,RI,44
Pennsylvania,2020-04-06,13075,170,1485,11,12801989,102.1325671,1.327918654,RI,44
Pennsylvania,2020-04-07,14582,241,1507,71,12801989,113.9041754,1.882519974,RI,44
Pennsylvania,2020-04-08,16414,313,1832,72,12801989,128.2144517,2.44493258,RI,44
Pennsylvania,2020-04-09,18379,344,1965,31,12801989,143.5636291,2.687082453,RI,44
Pennsylvania,2020-04-10,20128,435,1749,91,12801989,157.2255686,3.397909497,RI,44
Pennsylvania,2020-04-11,21774,515,1646,80,12801989,170.0829457,4.022812393,RI,44
Pennsylvania,2020-04-12,22955,525,1181,10,12801989,179.3080747,4.100925255,RI,44
Pennsylvania,2020-04-13,24295,563,1340,38,12801989,189.7751982,4.39775413,RI,44
Pennsylvania,2020-04-14,25591,746,1296,183,12801989,199.8986251,5.827219505,RI,44
Pennsylvania,2020-04-15,26804,833,1213,87,12801989,209.3737153,6.506801404,RI,44
Pennsylvania,2020-04-16,28314,940,1510,107,12801989,221.1687574,7.342609027,RI,44
Pennsylvania,2020-04-17,30121,1027,1807,87,12801989,235.2837516,8.022190927,RI,44
Pennsylvania,2020-04-18,31742,1150,1621,123,12801989,247.9458465,8.982979129,RI,44
Pennsylvania,2020-04-19,32992,1285,1250,135,12801989,257.7099543,10.03750277,RI,44
Pennsylvania,2020-04-20,34005,1366,1013,81,12801989,265.6227872,10.67021695,RI,44
Pennsylvania,2020-04-21,35384,1620,1379,254,12801989,276.3945509,12.65428364,RI,44
Pennsylvania,2020-04-22,36763,1720,1379,100,12801989,287.1663145,13.43541226,RI,44
Pennsylvania,2020-04-23,38334,1723,1571,3,12801989,299.4378452,13.45884612,RI,44
Pennsylvania,2020-04-24,40298,1786,1964,63,12801989,314.7792113,13.95095715,RI,44
Pennsylvania,2020-04-25,41626,1842,1328,56,12801989,325.1525993,14.38838918,RI,44
Pennsylvania,2020-04-26,42709,1871,1083,29,12801989,333.6122223,14.61491648,RI,44
Pennsylvania,2020-04-27,43728,1946,1019,75,12801989,341.5719229,15.20076294,RI,44
Pennsylvania,2020-04-28,45323,2092,1595,146,12801989,354.0309244,16.34121073,RI,44
Pennsylvania,2020-04-29,46191,2392,868,300,12801989,360.8111208,18.68459659,RI,44
Pennsylvania,2020-04-30,48224,2580,2033,188,12801989,376.6914657,20.15311839,RI,44
Pennsylvania,2020-05-01,49764,2671,1540,91,12801989,388.7208464,20.86394544,RI,44
Pennsylvania,2020-05-02,51071,2794,1307,123,12801989,398.9301975,21.82473364,RI,44
Pennsylvania,2020-05-03,52079,2843,1008,49,12801989,406.803974,22.20748666,RI,44
Pennsylvania,2020-05-04,52992,2880,913,37,12801989,413.9356783,22.49650425,RI,44
Pennsylvania,2020-05-05,53967,3206,975,326,12801989,421.5516823,25.04298356,RI,44
Pennsylvania,2020-05-06,54989,3360,1022,154,12801989,429.5348168,26.24592163,RI,44
Pennsylvania,2020-05-07,56149,3599,1160,239,12801989,438.5959088,28.11281903,RI,44
Pennsylvania,2020-05-08,57501,3724,1352,125,12801989,449.1567677,29.08922981,RI,44
Pennsylvania,2020-05-09,58661,3793,1160,69,12801989,458.2178597,29.62820855,RI,44
Pennsylvania,2020-05-10,60037,3819,1376,26,12801989,468.9661896,29.831302,RI,44
Pennsylvania,2020-05-11,60557,3846,520,27,12801989,473.0280584,30.04220672,RI,44
Pennsylvania,2020-05-12,61407,3924,850,78,12801989,479.6676516,30.65148705,RI,44
Pennsylvania,2020-05-13,62194,4104,787,180,12801989,485.8151339,32.05751856,RI,44
Pennsylvania,2020-05-14,63158,4298,964,194,12801989,493.3452138,33.57290808,RI,44
Pennsylvania,2020-05-15,64178,4432,1020,134,12801989,501.3127257,34.61962044,RI,44
Pennsylvania,2020-05-16,65228,4490,1050,58,12801989,509.5145762,35.07267504,RI,44
Pennsylvania,2020-05-17,65745,4504,517,14,12801989,513.5530112,35.18203304,RI,44
Pennsylvania,2020-05-18,66676,4554,931,50,12801989,520.8253186,35.57259735,RI,44
Pennsylvania,2020-05-19,67404,4669,728,115,12801989,526.511935,36.47089526,RI,44
Pennsylvania,2020-05-20,68151,4794,747,125,12801989,532.3469658,37.44730604,RI,44
Pennsylvania,2020-05-21,69252,4887,1101,93,12801989,540.9471919,38.17375566,RI,44
Pennsylvania,2020-05-22,70305,5032,1053,145,12801989,549.1724762,39.30639216,RI,44
Pennsylvania,2020-05-23,71102,5121,797,89,12801989,555.3980713,40.00159663,RI,44
Pennsylvania,2020-05-24,71656,5145,554,24,12801989,559.7255239,40.1890675,RI,44
Pennsylvania,2020-05-25,72356,5159,700,14,12801989,565.1934242,40.2984255,RI,44
Pennsylvania,2020-05-26,72873,5175,517,16,12801989,569.2318592,40.42340608,RI,44
Pennsylvania,2020-05-27,73646,5290,773,115,12801989,575.2699834,41.32170399,RI,44
Pennsylvania,2020-05-28,74312,5397,666,107,12801989,580.4723,42.15751162,RI,44
Pennsylvania,2020-05-29,75073,5467,761,70,12801989,586.4166888,42.70430165,RI,44
Pennsylvania,2020-05-30,75789,5537,716,70,12801989,592.0095698,43.25109169,RI,44
Pennsylvania,2020-05-31,76218,5555,429,18,12801989,595.3606115,43.39169484,RI,44
Pennsylvania,2020-06-01,76734,5574,516,19,12801989,599.3912352,43.54010928,RI,44
Pennsylvania,2020-06-02,77315,5670,581,96,12801989,603.9295925,44.28999275,RI,44
Pennsylvania,2020-06-03,77871,5742,556,72,12801989,608.2726676,44.85240536,RI,44
Pennsylvania,2020-06-04,78428,5862,557,120,12801989,612.623554,45.7897597,RI,44
Pennsylvania,2020-06-05,78908,5952,480,90,12801989,616.3729714,46.49277546,RI,44
Pennsylvania,2020-06-06,79507,5986,599,34,12801989,621.0519319,46.75835919,RI,44
Pennsylvania,2020-06-07,80001,5997,494,11,12801989,624.9107072,46.84428334,RI,44
Pennsylvania,2020-06-08,80432,6007,431,10,12801989,628.2773716,46.9223962,RI,44
Pennsylvania,2020-06-09,80964,6070,532,63,12801989,632.4329758,47.41450723,RI,44
Pennsylvania,2020-06-10,81410,6143,446,73,12801989,635.9168095,47.98473112,RI,44
Pennsylvania,2020-06-11,81944,6187,534,44,12801989,640.0880363,48.32842772,RI,44
Pennsylvania,2020-06-12,82578,6229,634,42,12801989,645.0403918,48.65650174,RI,44
Pennsylvania,2020-06-13,82988,6264,410,35,12801989,648.2430191,48.92989675,RI,44
Pennsylvania,2020-06-14,83301,6275,313,11,12801989,650.6879517,49.0158209,RI,44
Pennsylvania,2020-06-15,83687,6307,386,32,12801989,653.7031082,49.26578206,RI,44
Pennsylvania,2020-06-16,84077,6337,390,30,12801989,656.7495098,49.50012065,RI,44
Pennsylvania,2020-06-17,84387,6376,310,39,12801989,659.1710085,49.80476081,RI,44
Pennsylvania,2020-06-18,84780,6417,393,41,12801989,662.240844,50.12502354,RI,44
Pennsylvania,2020-06-19,85288,6446,508,29,12801989,666.2089774,50.35155084,RI,44
Pennsylvania,2020-06-20,85678,6467,390,21,12801989,669.255379,50.51558785,RI,44
Pennsylvania,2020-06-21,86024,6472,346,5,12801989,671.958084,50.55464428,RI,44
Pennsylvania,2020-06-22,86666,6475,642,3,12801989,676.9729298,50.57807814,RI,44
Pennsylvania,2020-06-23,87283,6511,617,36,12801989,681.7924933,50.85928444,RI,44
Pennsylvania,2020-06-24,87775,6568,492,57,12801989,685.6356461,51.30452776,RI,44
Pennsylvania,2020-06-25,88230,6602,455,34,12801989,689.1897814,51.57011149,RI,44
Pennsylvania,2020-06-26,88950,6625,720,23,12801989,694.8139074,51.74977107,RI,44
Pennsylvania,2020-06-27,89400,6652,450,27,12801989,698.3289862,51.9606758,RI,44
Pennsylvania,2020-06-28,89785,6655,385,3,12801989,701.3363314,51.98410966,RI,44
Pennsylvania,2020-06-29,90553,6663,768,8,12801989,707.3353992,52.04659995,RI,44
Pennsylvania,2020-06-30,91226,6695,673,32,12801989,712.5923948,52.2965611,RI,44
Pennsylvania,2020-07-01,91864,6704,638,9,12801989,717.5759954,52.36686268,RI,44
Pennsylvania,2020-07-02,92703,6758,839,54,12801989,724.1296645,52.78867214,RI,44
Pennsylvania,2020-07-03,93418,6790,715,32,12801989,729.7147342,53.03863329,RI,44
Pennsylvania,2020-07-04,93922,6793,504,3,12801989,733.6516224,53.06206715,RI,44
Pennsylvania,2020-07-05,94403,6797,481,4,12801989,737.4088511,53.0933123,RI,44
Pennsylvania,2020-07-06,95187,6798,784,1,12801989,743.5328995,53.10112358,RI,44
Pennsylvania,2020-07-07,95986,6835,799,37,12801989,749.7741171,53.39014117,RI,44
Pennsylvania,2020-07-08,96817,6864,831,29,12801989,756.265296,53.61666847,RI,44
Pennsylvania,2020-07-09,97634,6895,817,31,12801989,762.6471168,53.85881834,RI,44
Pennsylvania,2020-07-10,98574,6929,940,34,12801989,769.9897258,54.12440208,RI,44
Pennsylvania,2020-07-11,99252,6945,678,16,12801989,775.2857779,54.24938265,RI,44
Pennsylvania,2020-07-12,99794,6950,542,5,12801989,779.519495,54.28843909,RI,44
Pennsylvania,2020-07-13,100378,6955,584,5,12801989,784.0812861,54.32749552,RI,44
Pennsylvania,2020-07-14,101360,6973,982,18,12801989,791.7519692,54.46809867,RI,44
Pennsylvania,2020-07-15,102361,7011,1001,38,12801989,799.5710667,54.76492754,RI,44
Pennsylvania,2020-07-16,103169,7039,808,28,12801989,805.8825859,54.98364356,RI,44
Pennsylvania,2020-07-17,104172,7057,1003,18,12801989,813.717306,55.12424671,RI,44
Pennsylvania,2020-07-18,104780,7068,608,11,12801989,818.466568,55.21017086,RI,44
Pennsylvania,2020-07-19,105384,7074,604,6,12801989,823.1845848,55.25703857,RI,44
Pennsylvania,2020-07-20,106498,7076,1114,2,12801989,831.8863577,55.27266115,RI,44
Pennsylvania,2020-07-21,107460,7094,962,18,12801989,839.400815,55.4132643,RI,44
Pennsylvania,2020-07-22,108267,7125,807,31,12801989,845.7045229,55.65541417,RI,44
Pennsylvania,2020-07-23,109153,7142,886,17,12801989,852.6253225,55.78820604,RI,44
Pennsylvania,2020-07-24,110342,7162,1189,20,12801989,861.9129418,55.94443176,RI,44
Pennsylvania,2020-07-25,111121,7167,779,5,12801989,867.9979338,55.98348819,RI,44
Pennsylvania,2020-07-26,111773,7170,652,3,12801989,873.0908924,56.00692205,RI,44
Pennsylvania,2020-07-27,112995,7174,1222,4,12801989,882.6362841,56.03816719,RI,44
Pennsylvania,2020-07-28,114129,7197,1134,23,12801989,891.4942826,56.21782678,RI,44
Pennsylvania,2020-07-29,114984,7219,855,22,12801989,898.1729323,56.38967507,RI,44
Pennsylvania,2020-07-30,115853,7248,869,29,12801989,904.9609401,56.61620237,RI,44
Pennsylvania,2020-07-31,116787,7261,934,13,12801989,912.2566814,56.71774909,RI,44
Pennsylvania,2020-08-01,117468,7270,681,9,12801989,917.5761673,56.78805067,RI,44
Pennsylvania,2020-08-02,118038,7274,570,4,12801989,922.0286004,56.81929581,RI,44
Pennsylvania,2020-08-03,118937,7276,899,2,12801989,929.0509467,56.83491839,RI,44
Pennsylvania,2020-08-04,119765,7296,828,20,12801989,935.5186917,56.99114411,RI,44
Pennsylvania,2020-08-05,120492,7310,727,14,12801989,941.1974967,57.10050212,RI,44
Rhode Island,2020-03-01,2,0,2,0,1059361,0.188793055,0,RI,44
Rhode Island,2020-03-02,2,0,0,0,1059361,0.188793055,0,RI,44
Rhode Island,2020-03-03,2,0,0,0,1059361,0.188793055,0,RI,44
Rhode Island,2020-03-04,2,0,0,0,1059361,0.188793055,0,RI,44
Rhode Island,2020-03-05,2,0,0,0,1059361,0.188793055,0,RI,44
Rhode Island,2020-03-06,3,0,1,0,1059361,0.283189583,0,RI,44
Rhode Island,2020-03-07,3,0,0,0,1059361,0.283189583,0,SC,45
Rhode Island,2020-03-08,3,0,0,0,1059361,0.283189583,0,SC,45
Rhode Island,2020-03-09,3,0,0,0,1059361,0.283189583,0,SC,45
Rhode Island,2020-03-10,5,0,2,0,1059361,0.471982639,0,SC,45
Rhode Island,2020-03-11,5,0,0,0,1059361,0.471982639,0,SC,45
Rhode Island,2020-03-12,5,0,0,0,1059361,0.471982639,0,SC,45
Rhode Island,2020-03-13,20,0,15,0,1059361,1.887930554,0,SC,45
Rhode Island,2020-03-14,20,0,0,0,1059361,1.887930554,0,SC,45
Rhode Island,2020-03-15,20,0,0,0,1059361,1.887930554,0,SC,45
Rhode Island,2020-03-16,21,0,1,0,1059361,1.982327082,0,SC,45
Rhode Island,2020-03-17,23,0,2,0,1059361,2.171120138,0,SC,45
Rhode Island,2020-03-18,33,0,10,0,1059361,3.115085415,0,SC,45
Rhode Island,2020-03-19,44,0,11,0,1059361,4.15344722,0,SC,45
Rhode Island,2020-03-20,44,0,0,0,1059361,4.15344722,0,SC,45
Rhode Island,2020-03-21,66,0,22,0,1059361,6.230170829,0,SC,45
Rhode Island,2020-03-22,83,0,17,0,1059361,7.834911801,0,SC,45
Rhode Island,2020-03-23,106,0,23,0,1059361,10.00603194,0,SC,45
Rhode Island,2020-03-24,124,0,18,0,1059361,11.70516944,0,SC,45
Rhode Island,2020-03-25,132,0,8,0,1059361,12.46034166,0,SC,45
Rhode Island,2020-03-26,165,0,33,0,1059361,15.57542707,0,SC,45
Rhode Island,2020-03-27,203,0,38,0,1059361,19.16249513,0,SC,45
Rhode Island,2020-03-28,239,2,36,2,1059361,22.56077012,0.188793055,SC,45
Rhode Island,2020-03-29,294,3,55,1,1059361,27.75257915,0.283189583,SC,45
Rhode Island,2020-03-30,408,4,114,1,1059361,38.51378331,0.377586111,SC,45
Rhode Island,2020-03-31,488,8,80,4,1059361,46.06550553,0.755172222,SC,45
Rhode Island,2020-04-01,566,10,78,2,1059361,53.42843469,0.943965277,SC,45
Rhode Island,2020-04-02,657,12,91,2,1059361,62.01851871,1.132758333,SC,45
Rhode Island,2020-04-03,711,14,54,2,1059361,67.11593121,1.321551388,SC,45
Rhode Island,2020-04-04,806,17,95,3,1059361,76.08360134,1.604740971,SC,45
Rhode Island,2020-04-05,922,25,116,8,1059361,87.03359856,2.359913193,SC,45
Rhode Island,2020-04-06,1082,27,160,2,1059361,102.137043,2.548706248,SC,45
Rhode Island,2020-04-07,1229,30,147,3,1059361,116.0133326,2.831895832,SC,45
Rhode Island,2020-04-08,1450,35,221,5,1059361,136.8749652,3.30387847,SC,45
Rhode Island,2020-04-09,1727,43,277,8,1059361,163.0228034,4.059050692,SC,45
Rhode Island,2020-04-10,2015,49,288,6,1059361,190.2090034,4.625429858,SC,45
Rhode Island,2020-04-11,2349,56,334,7,1059361,221.7374436,5.286205552,SC,45
Rhode Island,2020-04-12,2665,63,316,7,1059361,251.5667464,5.946981246,SC,45
Rhode Island,2020-04-13,2976,73,311,10,1059361,280.9240665,6.890946523,SC,45
Rhode Island,2020-04-14,3251,80,275,7,1059361,306.8831116,7.551722217,SC,45
Rhode Island,2020-04-15,3529,87,278,7,1059361,333.1253463,8.212497911,SC,45
Rhode Island,2020-04-16,3838,105,309,18,1059361,362.2938734,9.91163541,SC,45
Rhode Island,2020-04-17,4177,118,339,13,1059361,394.2942963,11.13879027,SC,45
Rhode Island,2020-04-18,4491,137,314,19,1059361,423.934806,12.9323243,SC,45
Rhode Island,2020-04-19,4706,150,215,13,1059361,444.2300594,14.15947916,SC,45
Rhode Island,2020-04-20,5090,155,384,5,1059361,480.4783261,14.6314618,SC,45
Rhode Island,2020-04-21,5500,171,410,16,1059361,519.1809024,16.14180624,SC,45
Rhode Island,2020-04-22,5841,181,341,10,1059361,551.3701184,17.08577152,SC,45
Rhode Island,2020-04-23,6256,189,415,8,1059361,590.5446774,17.84094374,SC,45
Rhode Island,2020-04-24,6699,202,443,13,1059361,632.3623392,19.0680986,SC,45
Rhode Island,2020-04-25,7129,215,430,13,1059361,672.9528461,20.29525346,SC,45
Rhode Island,2020-04-26,7439,226,310,11,1059361,702.2157697,21.33361526,SC,45
Rhode Island,2020-04-27,7708,233,269,7,1059361,727.6084357,21.99439096,SC,45
Rhode Island,2020-04-28,7926,239,218,6,1059361,748.1868787,22.56077012,SC,45
Rhode Island,2020-04-29,8247,251,321,12,1059361,778.4881641,23.69352846,SC,45
Rhode Island,2020-04-30,8621,266,374,15,1059361,813.7924655,25.10947637,SC,45
Rhode Island,2020-05-01,8962,279,341,13,1059361,845.9816814,26.33663123,SC,45
Rhode Island,2020-05-02,9289,296,327,17,1059361,876.849346,27.9413722,SC,45
Rhode Island,2020-05-03,9477,320,188,24,1059361,894.5958932,30.20688887,SC,45
Rhode Island,2020-05-04,9652,341,175,21,1059361,911.1152855,32.18921595,SC,45
Rhode Island,2020-05-05,9933,355,281,14,1059361,937.6407098,33.51076734,SC,45
Rhode Island,2020-05-06,10205,370,272,15,1059361,963.3165654,34.92671526,SC,45
Rhode Island,2020-05-07,10530,388,325,18,1059361,993.9954369,36.62585275,SC,45
Rhode Island,2020-05-08,10779,399,249,11,1059361,1017.500172,37.66421456,SC,45
Rhode Island,2020-05-09,10989,418,210,19,1059361,1037.323443,39.45774859,SC,45
Rhode Island,2020-05-10,11274,422,285,4,1059361,1064.226453,39.8353347,SC,45
Rhode Island,2020-05-11,11450,430,176,8,1059361,1080.840242,40.59050692,SC,45
Rhode Island,2020-05-12,11614,444,164,14,1059361,1096.321273,41.91205831,SC,45
Rhode Island,2020-05-13,11835,462,221,18,1059361,1117.182906,43.61119581,SC,45
Rhode Island,2020-05-14,12016,468,181,6,1059361,1134.268677,44.17757497,SC,45
Rhode Island,2020-05-15,12219,479,203,11,1059361,1153.431172,45.21593678,SC,45
Rhode Island,2020-05-16,12434,489,215,10,1059361,1173.726426,46.15990205,SC,45
